"product_link","discount_percentage","product_image","product_name_plus_year","new_price","snize-visually-hidden","old_price_before_discount"
"https://winechateau.com/collections/wines/products/silver-oak-cabernet-sauvignon-alexander-valley-2021","37% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Silver-Oak-Cabernet-Sauvignon-Alexander-Valley-2020_large.jpg?v=1746042888","Silver Oak Cabernet Sauvignon Alexander Valley 2021","$79.95","Old price","$125.97"
"https://winechateau.com/collections/wines/products/meiomi-pinot-noir-2022","37% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Meiomi-Pinot-Noir-2022_large.jpg?v=1746048503","Meiomi Pinot Noir 2023","$19.99","Old price","$31.97"
"https://winechateau.com/collections/wines/products/conundrum-white-2018","15% off","https://cdn.shopify.com/s/files/1/1780/9427/products/XtV5UgrPSKK8z_8R_yDk6w_pb_x600_8c341366-c3e5-499a-b511-0b8ea1b77efe_large.png?v=1618801748","Conundrum White Blend 2018","$16.99","Old price","$19.97"
"https://winechateau.com/collections/wines/products/menage-a-trois-silk-red-blend","26% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Menage-A-Trois-Silk-Red-Blend_large.jpeg?v=1746040339","Menage A Trois Silk Red Blend","$13.95","Old price","$18.97"
"https://winechateau.com/collections/wines/products/ruffino-prosecco","5% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Ruffino-Prosecco_large.jpg?v=1746040708","Ruffino Prosecco","$19.95","Old price","$20.97"
"https://winechateau.com/collections/wines/products/santarturo-amarone-della-valpolicella-classico-2020","52% off","https://cdn.shopify.com/s/files/1/1780/9427/files/SantArturo-Amarone-della-Valpolicella-Classico-DOCG-2020_large.jpg?v=1746121859","Sant'Arturo Amarone della Valpolicella Classico DOCG 2020","$39.95","Old price","$82.97"
"https://winechateau.com/collections/wines/products/highly-rated-reds-bundle","30% off","https://cdn.shopify.com/s/files/1/1780/9427/products/highratedreds_large.png?v=1668614515","Highly Rated Reds Bundle","$279.99","Old price","$399.97"
"https://winechateau.com/collections/wines/products/pasqua-prosecco-treviso-extra-dry","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/pasqua-prosecco-treviso-extra-dry-pasqua_large.jpg?v=1590251196","Pasqua Prosecco Treviso Extra Dry","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/verdi-raspberry-sparkletini-0-750ml","36% off","https://cdn.shopify.com/s/files/1/1780/9427/products/verdi-raspberry-sparkletini-wine-chateau_large.jpg?v=1590252601","Verdi Raspberry Sparkletini","$8.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/william-hill-cabernet-sauvignon-north-coast-2020","41% off","https://cdn.shopify.com/s/files/1/1780/9427/products/William-Hill-Cabernet-Sauvignon-North-Coast-2020_large.jpg?v=1746046334","William Hill Cabernet Sauvignon North Coast 2022","$15.97","Old price","$26.97"
"https://winechateau.com/collections/wines/products/lini-910-lambrusco-rosso-labrusca","36% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Lini-910-Lambrusco-Rosso-Labrusca_large.jpg?v=1746121852","Lini 910 Lambrusco Rosso Labrusca","$17.97","Old price","$27.97"
"https://winechateau.com/collections/wines/products/cocoa-di-vine-chocolate-wine","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/cocoa-di-vine-chocolate-wine-cocoa-di-vine_large.jpg?v=1590249040","Cocoa di Vine Chocolate & Wine","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/santero-moscato-strawberry","7% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Santero-Moscato-Strawberry_large.jpg?v=1746040739","Santero Moscato & Strawberry","$13.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/santero-moscato-mango","7% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Santero-Moscato-Mango_large.jpg?v=1746040735","Santero Moscato & Mango","$13.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/taylor-port-tawny","20% off","https://cdn.shopify.com/s/files/1/1780/9427/products/taylor-port-tawny_large.jpg?v=1547800638","Taylor Port Tawny","$7.97","Old price","$9.97"
"https://winechateau.com/collections/wines/products/orin-swift-papillon-2017","35% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Orin-Swift-2021-Papillon-Cabernet-Sauvignon_large.jpg?v=1746044903","Orin Swift 2022 ""Papillon"" Cabernet Sauvignon","$84.95","Old price","$130.97"
"https://winechateau.com/collections/wines/products/opera-prima-brut-sparkling","","https://cdn.shopify.com/s/files/1/1780/9427/products/opera-prima-brut-sparkling_large.jpg?v=1567019255","Opera Prima Brut Sparkling","$8.97","Rating: 5 out of 5 stars",""
"https://winechateau.com/collections/wines/products/maynards-40-years-old-aged-tawny-port","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Maynards-40-Years-Old-Aged-Tawny-Port_large.jpg?v=1746071199","Maynard's - 40 Years Old Aged Tawny Port","$122.97","Old price","$141.97"
"https://winechateau.com/collections/wines/products/freixenet-prosecco","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Freixenet-Prosecco_large.jpg?v=1746042113","Freixenet Prosecco","$21.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/lamborghini-wine-twin-set","52% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Lamborghini-Wine-Collection-Gift-Set_large.jpg?v=1746049578","Lamborghini Wine Collection Gift Set","$249.95","Old price","$525.99"
"https://winechateau.com/collections/wines/products/postmark-cabernet-sauvignon-paso-robles-2021","25% off","https://cdn.shopify.com/s/files/1/1780/9427/products/2019-postmark-paso-cabernet-lowres_large.jpg?v=1621021600","Duckhorn Postmark Paso Robles Cabernet Sauvignon 2022","$29.99","Old price","$39.97"
"https://winechateau.com/collections/wines/products/loukatos-mavrodaphne-of-patras","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Loukatos-Mavrodaphne-Of-Patras_large.jpg?v=1746040258","Loukatos Mavrodaphne Of Patras","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/voga-sparkling-rose-of-pinot-grigio","15% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Voga-Sparkling-Rose-Of-Pinot-Grigio_large.jpg?v=1746041117","Voga Sparkling Rose Of Pinot Grigio","$22.97","Old price","$26.97"
"https://winechateau.com/collections/wines/products/veuve-clicquot-champagne-brut-rose-vintage-2012","24% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Veuve-Clicquot-Champagne-Brut-Rose-Vintage-2015_large.jpg?v=1746044483","Veuve Clicquot Champagne Brut Rose Vintage 2015","$116.95","Old price","$152.97"
"https://winechateau.com/collections/wines/products/verdi-strawberry-sparkletini","36% off","https://cdn.shopify.com/s/files/1/1780/9427/products/strawberry_large_4a949c85-85bf-4513-aeb4-985452a5efe8_large.png?v=1618801650","Verdi Strawberry Sparkletini","$8.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/punt-e-mes-vermouth","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Punt-e-Mes-Vermouth_large.jpg?v=1755202619","Punt e Mes Vermouth","$28.97","Old price","$32.97"
"https://winechateau.com/collections/wines/products/stella-rosa-black","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Stella-Rosa-Black_large.jpg?v=1746043920","Stella Rosa Black","$17.97","Old price","$20.97"
"https://winechateau.com/collections/wines/products/choya-sake-yuzu","4% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Choya-Sake-Yuzu_large.jpg?v=1746044732","Choya Sake Yuzu","$24.97","Old price","$25.97"
"https://winechateau.com/collections/wines/products/eagle-chase-atlas-peak-cabernet-sauvignon-2023","38% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Screen_Shot_2020-10-22_at_10.33.34_AM-removebg-preview_1_large.png?v=1618802653","Eagle Chase Napa Valley Cabernet Sauvignon 2023","$24.95","Old price","$39.97"
"https://winechateau.com/collections/wines/products/franciscan-cabernet-sauvignon","46% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Franciscan-Estate-Cabernet-Sauvignon-2021_large.webp?v=1746049836","Franciscan Estate Cabernet Sauvignon 2021","$19.97","Old price","$36.97"
"https://winechateau.com/collections/wines/products/dachshund-riesling-2018","7% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Dachshund-Riesling-2018_large.jpg?v=1746043179","Dachshund Riesling 2018","$13.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/cupcake-vineyards-moscato-dasti","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Cupcake-Vineyards-Moscato-dAsti_large.jpg?v=1746039343","Cupcake Vineyards Moscato d'Asti","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/cinzano-asti-spumante","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Cinzano-Asti-Spumante_large.jpg?v=1746039252","Cinzano Asti Spumante","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/menage-a-trois-red","23% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Menage-A-Trois-Red_large.jpg?v=1746040331","Menage A Trois Red","$12.99","Old price","$16.97"
"https://winechateau.com/collections/wines/products/maison-marcel-rose-2020","","https://cdn.shopify.com/s/files/1/1780/9427/products/Maison-Marcel-Rose-2020_large.jpg?v=1746048395","Maison Marcel Rose 2020","$18.97","Rating: 3 out of 5 stars",""
"https://winechateau.com/collections/wines/products/wolffer-estate-rose-summer-in-a-bottle-2019","24% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Wolffer-Estate-Rose-Summer-In-A-Bottle-2023_large.jpg?v=1746049527","Wolffer Estate Rose Summer In A Bottle 2024","$31.97","Old price","$40.97"
"https://winechateau.com/collections/wines/products/lancers-rose","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Lancers-Vin-Rose_large.jpg?v=1746040170","Lancers Vin Rose","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/tablas-creek-patelin-de-tablas-blanc-2020","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Tablas-Creek-Patelin-de-Tablas-Blanc-2020_large.jpg?v=1642932336","Tablas Creek Patelin de Tablas Blanc 2020","$24.97","Old price","$27.97"
"https://winechateau.com/collections/wines/products/mer-soleil-chardonnay-silver-unoaked-2019","32% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Mer-Soleil-Chardonnay-Silver-Unoaked-2019_large.jpg?v=1746048512","Mer Soleil Chardonnay Silver Unoaked 2019","$16.95","Old price","$24.97"
"https://winechateau.com/collections/wines/products/martini-rossi-vermouth-bianco","30% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Martini-Rossi-Vermouth-Bianco_large.jpg?v=1746043950","Martini & Rossi Vermouth Bianco","$11.95","Old price","$14.97"
"https://winechateau.com/collections/wines/products/tommasi-amarone-della-valpolicella-classico-2020","38% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Tommasi-Amarone-della-Valpolicella-Classico-2019_large.webp?v=1746053757","Tommasi Amarone della Valpolicella Classico 2020","$59.99","Old price","$96.97"
"https://winechateau.com/collections/wines/products/mastrojanni-brunello-di-montalcino-2020","17% off","https://cdn.shopify.com/s/files/1/1780/9427/files/mastrojanni-brunello-di-montalcino-2020_58074_1_878b28d3-ac1b-49f3-b051-4546776b9f28_large.webp?v=1769725604","Mastrojanni Brunello di Montalcino DOCG 2020","$79.95","Old price","$95.97"
"https://winechateau.com/collections/wines/products/trivento-malbec-reserve-2021","44% off","https://cdn.shopify.com/s/files/1/1780/9427/files/TRIVENTORSVWHITEMALBEC_large.jpg?v=1748030866","Trivento Reserve White Malbec 2024","$13.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/j-l-denois-brut-classique","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/J_L-Denois-Brut-Classique_large.jpg?v=1746041710","J.L Denois Brut Classique","$21.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/luc-belaire-rare-luxe-rose","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Luc-Belaire-Rare-Luxe-Rose_large.jpg?v=1746042581","Luc Belaire Rare Luxe Rose","$38.97","Old price","$43.97"
"https://winechateau.com/collections/wines/products/cavit-prosecco","28% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Cavit-Prosecco_large.jpg?v=1746041509","Cavit Prosecco","$17.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/kanonkop-pinotage-2017","18% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Kanonkop-Pinotage-2017_large.jpg?v=1746042996","Kanonkop Pinotage 2022","$76.97","Old price","$93.97"
"https://winechateau.com/collections/wines/products/orin-swift-palermo-2022","6% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Orin_Swift_Palermo_large.jpg?v=1599000966","Orin Swift Palermo Cabernet 2022","$79.95","Old price","$84.97"
"https://winechateau.com/collections/wines/products/belle-glos-pinot-noir-las-alturas-vineyard-2018","43% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Belle-Glos-Pinot-Noir-Las-Alturas-Vineyard-2020_large.jpg?v=1746045093","Belle Glos Pinot Noir Las Alturas Vineyard 2022","$49.99","Old price","$86.97"
"https://winechateau.com/collections/wines/products/25-lagunas-malbec-2022","24% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Algodon-Estate-Malbec-Blue-Label-2022_large.jpg?v=1746121162","Algodon Estate Malbec Blue Label 2022","$19.99","Old price","$26.30"
"https://winechateau.com/collections/wines/products/dolin-vermouth-de-chambery-blanc","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/dolin-vermouth-de-chambery-blanc-maison-dolin_large.jpg?v=1590249306","Dolin Vermouth de Chambery Blanc","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/santero-moscato-peach","7% off","https://cdn.shopify.com/s/files/1/1780/9427/products/santero-moscato-peach_large.jpg?v=1618774712","Santero Moscato & Peach","$13.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/catena-vista-flores-malbec-2020","","https://cdn.shopify.com/s/files/1/1780/9427/products/Catena-Vista-Flores-Malbec-2020_large.jpg?v=1746058010","Catena Vista Flores Malbec 2022","$19.99","Rating: 4 out of 5 stars",""
"https://winechateau.com/collections/wines/products/allegrini-palazzo-della-torre-2020","32% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Allegrini-Palazzo-della-Torre-2020_large.jpg?v=1746057369","Allegrini Palazzo della Torre 2021","$26.99","Old price","$39.97"
"https://winechateau.com/collections/wines/products/select-single-malt-bundle","9% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Select-Single-Malt-Bundle_large.jpg?v=1746122225","Select Single Malt Bundle","$199.99","Old price","$219.97"
"https://winechateau.com/collections/wines/products/lobster-reef-sauvignon-blanc-marlborough-2021","47% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Lobster-Reef-Sauvignon-Blanc-Marlborough-2021_large.jpg?v=1746121849","Lobster Reef Sauvignon Blanc Marlborough 2021","$15.97","Old price","$29.97"
"https://winechateau.com/collections/wines/products/j-lohr-cabernet-sauvignon-seven-oaks-2017","41% off","https://cdn.shopify.com/s/files/1/1780/9427/files/J_-Lohr-Cabernet-Sauvignon-Seven-Oaks-2019_large.webp?v=1746042978","J. Lohr Cabernet Sauvignon Seven Oaks 2019","$16.97","Old price","$28.97"
"https://winechateau.com/collections/wines/products/la-terre-cellars-white-zinfandel","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/la-terre-cellars-white-zinfandel-la-terre-cellars_large.jpg?v=1590250480","La Terre Cellars White Zinfandel","$4.97","Old price","$5.97"
"https://winechateau.com/collections/wines/products/cupcake-vineyards-prosecco","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Cupcake-Vineyards-Prosecco_large.jpg?v=1746039348","Cupcake Vineyards Prosecco","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/robert-mondavi-cabernet-sauvignon-private-selection-aged-in-bourbon-barrels-2015","24% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Robert-Mondavi-Vint-Private-Bourbon-Barrel-Aged-Cabernet-Sauvignon-2022_large.jpg?v=1746041263","Robert Mondavi Vint Private Bourbon Barrel Aged Cabernet Sauvignon 2022","$15.95","Old price","$20.97"
"https://winechateau.com/collections/wines/products/stella-rosa-berry","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Stella-Rosa-Berry_large.jpg?v=1746044181","Stella Rosa Berry","$17.97","Old price","$20.97"
"https://winechateau.com/collections/wines/products/bolla-valpolicella","","https://cdn.shopify.com/s/files/1/1780/9427/products/Bolla-Valpolicella_large.jpg?v=1746038919","Bolla Valpolicella","$14.97","Rating: 5 out of 5 stars",""
